dataNotificacao,municipio,totalUti,totalObitos,data,populacao,densidadeDemo,IDHM,PIB,totalUtiRel,totalObitoRel,1dose,2dose,doseU,1doseA,2doseA,doseUA,1dose_rel,2dose_rel,1doseA_rel,2doseA_rel
2021-03-22,SAO JOAO DE MERITI,109,2,2021-03-08,472906,13024.56,0.719,19726.47,0.02304897802100206,0.0004229170279082947,261.0,49.0,0.0,18744.0,7202.0,0.0,0.05519067214203245,0.01036146718375322,3.963578385556538,1.522924217497769
2021-03-22,SAO SEBASTIAO DO ALTO,5,2,2021-03-08,9387,22.35,0.646,21801.76,0.05326515393629487,0.02130606157451795,,,,,,,,,,
2021-03-22,SAPUCAIA,10,0,2021-03-08,18249,32.35,0.675,40457.4,0.054797523151953534,0.0,6.0,35.0,0.0,954.0,242.0,0.0,0.03287851389117212,0.19179133103183738,5.227683708696367,1.3261000602772754
2021-03-22,SAQUAREMA,20,1,2021-03-08,90583,209.96,0.709,35244.56,0.022079198083525604,0.0011039599041762803,475.0,1.0,0.0,4097.0,1001.0,0.0,0.5243809544837332,0.0011039599041762803,4.5229237274102205,1.1050638640804566
2021-03-22,TERESOPOLIS,61,3,2021-03-08,184240,212.49,0.73,28503.62,0.03310898827616153,0.001628310898827616,44.0,35.0,0.0,8763.0,2987.0,0.0,0.023881893182805036,0.018996960486322188,4.756296135475467,1.6212548849326964
2021-03-22,TRAJANO DE MORAES,0,1,2021-03-08,10640,17.44,0.667,18452.36,0.0,0.009398496240601505,71.0,3.0,0.0,506.0,176.0,0.0,0.6672932330827067,0.028195488721804513,4.7556390977443606,1.6541353383458646
2021-03-22,TRES RIOS,49,0,2021-03-08,82142,237.42,0.725,48575.26,0.05965279637700567,0.0,70.0,1.0,0.0,4288.0,2118.0,0.0,0.08521828053857954,0.0012174040076939933,5.220228384991843,2.578461688295878
2021-03-22,VALENCA,58,0,2021-03-08,76869,55.06,0.738,33675.61,0.07545304348957317,0.0,171.0,1.0,0.0,4375.0,1467.0,0.0,0.22245638683994848,0.0013009145429236754,5.691501125291079,1.9084416344690318
2021-03-22,VASSOURAS,136,0,2021-03-08,37083,63.94,0.714,26624.86,0.3667448696168055,0.0,,,,,,,,,,
2021-03-22,VOLTA REDONDA,315,6,2021-03-08,273988,1412.75,0.771,50606.58,0.11496853876812123,0.002189876928916595,373.0,96.0,0.0,13414.0,3558.0,0.0,0.13613734908098166,0.03503803086266552,4.8958348540812,1.2985970188475409
2021-03-23,ANGRA DOS REIS,46,0,2021-03-09,207044,205.45,0.724,44590.88,0.022217499661907614,0.0,272.0,21.0,0.0,5803.0,2171.0,0.0,0.1313730414791059,0.01014277158478391,2.802785881261954,1.0485693862174224
2021-03-23,APERIBE,0,0,2021-03-09,11901,107.92,0.692,15625.88,0.0,0.0,38.0,0.0,0.0,643.0,223.0,0.0,0.3193008990841106,0.0,5.402907318712713,1.8737921183093857
2021-03-23,ARARUAMA,28,1,2021-03-09,134293,175.55,0.718,20480.15,0.020849932610039243,0.0007446404503585444,25.0,31.0,0.0,5742.0,947.0,0.0,0.01861601125896361,0.023083853961114877,4.275725465958762,0.7051745064895415
2021-03-23,AREAL,0,0,2021-03-09,12669,102.99,0.684,25200.29,0.0,0.0,57.0,1.0,0.0,669.0,230.0,0.0,0.44991712053042865,0.007893282816323309,5.280606204120294,1.8154550477543612
2021-03-23,ARMACAO DOS BUZIOS,0,0,2021-03-09,34477,392.16,0.728,76723.42,0.0,0.0,43.0,2.0,0.0,1465.0,557.0,0.0,0.12472082837833919,0.005800968761783218,4.249209618006207,1.615569800156626
2021-03-23,BELFORD ROXO,81,0,2021-03-09,513118,6031.38,0.684,15598.12,0.015785842632688778,0.0,1055.0,191.0,0.0,14850.0,3951.0,0.0,0.20560572811711927,0.0372234067017723,2.8940711493262756,0.7699983239722638
2021-03-23,BOM JESUS DO ITABAPOANA,50,1,2021-03-09,37203,59.13,0.732,20586.07,0.13439776362121333,0.002687955272424267,34.0,6.0,0.0,1451.0,577.0,0.0,0.09139047926242508,0.016127731634545603,3.9002231002876115,1.550950192188802
2021-03-23,CAMBUCI,3,1,2021-03-09,15514,26.4,0.691,21730.91,0.019337372695629754,0.006445790898543251,50.0,0.0,0.0,712.0,158.0,0.0,0.32228954492716255,0.0,4.589403119762795,1.0184349619698336
2021-03-23,CAMPOS DOS GOYTACAZES,162,3,2021-03-09,511168,115.16,0.716,64186.76,0.031692124702641794,0.0005868911981970703,1003.0,73.0,0.0,18905.0,2087.0,0.0,0.19621729059722046,0.01428101915612871,3.698392700638538,0.4082806435457618
2021-03-23,CARMO,0,0,2021-03-09,19030,54.15,0.696,24286.12,0.0,0.0,232.0,0.0,0.0,1451.0,556.0,0.0,1.2191276931161323,0.0,7.6248029427220185,2.921702574881766
2021-03-23,CONCEICAO DE MACABU,6,0,2021-03-09,23398,61.08,0.712,15397.59,0.025643217369005898,0.0,46.0,6.0,0.0,1139.0,298.0,0.0,0.19659799982904522,0.025643217369005898,4.8679374305496195,1.273613129327293
2021-03-23,CORDEIRO,9,0,2021-03-09,22041,175.59,0.729,23270.95,0.04083299305839118,0.0,126.0,1.0,0.0,1196.0,427.0,0.0,0.5716619028174765,0.004536999228710131,5.426251077537317,1.937298670659226
2021-03-23,DUQUE DE CAXIAS,203,13,2021-03-09,924624,1828.51,0.711,45490.61,0.0219548703040371,0.0014059769160220804,61.0,102.0,0.0,21093.0,8461.0,0.0,0.0065972762982574535,0.01103151118725017,2.281251622281057,0.9150746681894478
2021-03-23,GUAPIMIRIM,19,0,2021-03-09,61388,142.7,0.698,16377.56,0.030950674398905323,0.0,,,,,,,,,,
2021-03-23,IGUABA GRANDE,1,0,2021-03-09,28837,439.91,0.761,17622.8,0.0034677671047612445,0.0,75.0,0.0,0.0,1842.0,321.0,0.0,0.2600825328570933,0.0,6.387627006970212,1.1131532406283595
2021-03-23,ITABORAI,32,3,2021-03-09,242543,506.55,0.693,18746.84,0.013193536816152188,0.0012368940765142675,769.0,17.0,0.0,10038.0,2066.0,0.0,0.31705718161315727,0.00700906643358085,4.138647580016739,0.8518077206928256
2021-03-23,ITAGUAI,5,0,2021-03-09,134819,395.45,0.715,63968.12,0.003708676076814099,0.0,272.0,3.0,0.0,4826.0,1513.0,0.0,0.20175197857868699,0.0022252056460884593,3.5796141493409683,1.1222453808439463
2021-03-23,ITAOCARA,7,0,2021-03-09,23222,53.09,0.713,23342.04,0.030143829127551463,0.0,11.0,2.0,0.0,1492.0,305.0,0.0,0.047368874343295155,0.008612522607871846,6.424941865472397,1.3134096977004566
2021-03-23,MACAE,72,5,2021-03-09,261501,169.89,0.764,61223.07,0.027533355512980827,0.0019120385772903353,80.0,0.0,0.0,3404.0,41.0,0.0,0.030592617236645366,0.0,1.3017158634192605,0.01567871633378075
2021-03-23,MAGE,6,1,2021-03-09,246433,585.13,0.709,15926.84,0.0024347388539684212,0.0004057898089947369,269.0,64.0,0.0,8206.0,2071.0,0.0,0.10915745861958422,0.025970547775663162,3.329911172610811,0.8403906944281001
2021-03-23,MARICA,48,4,2021-03-09,164504,351.55,0.765,171003.42,0.02917862179643048,0.0024315518163692067,107.0,7.0,0.0,4172.0,1132.0,0.0,0.06504401108787629,0.004255215678646112,2.5361085444730826,0.6881291640324855
2021-03-23,MIGUEL PEREIRA,20,0,2021-03-09,25581,85.21,0.745,23125.78,0.07818302646495445,0.0,12.0,0.0,0.0,1336.0,412.0,0.0,0.04690981587897267,0.0,5.222626167858958,1.610570345178062
2021-03-23,MIRACEMA,8,0,2021-03-09,27154,88.15,0.713,19458.25,0.029461589452750975,0.0,15.0,1.0,0.0,643.0,236.0,0.0,0.055240480223908074,0.003682698681593872,2.3679752522648596,0.8691168888561538
2021-03-23,NITEROI,92,2,2021-03-09,515317,3640.8,0.837,78854.6,0.017853088487280646,0.0003881106192887096,789.0,96.0,0.0,37268.0,10092.0,0.0,0.15310963930939597,0.018629309725858065,7.232053279825816,1.958406184930829
2021-03-23,NOVA FRIBURGO,59,3,2021-03-09,191158,195.07,0.745,27435.52,0.030864520449052614,0.00156938239571454,280.0,50.0,0.0,5265.0,1985.0,0.0,0.14647569026669038,0.026156373261908998,2.7542661044790173,1.0384080184977873
2021-03-23,NOVA IGUACU,11,0,2021-03-09,823302,1527.6,0.713,20538.67,0.0013360832355563327,0.0,592.0,74.0,0.0,24520.0,6558.0,1.0,0.07190557049539538,0.008988196311924422,2.9783724562797125,0.7966699947285444
2021-03-23,PARACAMBI,0,0,2021-03-09,52683,262.27,0.72,18799.04,0.0,0.0,83.0,0.0,0.0,1996.0,643.0,0.0,0.1575460774822998,0.0,3.788698441622534,1.2205075641098648
2021-03-23,PARAIBA DO SUL,27,1,2021-03-09,44518,70.77,0.702,22562.99,0.06064962487083876,0.002246282402623658,161.0,39.0,0.0,2445.0,888.0,0.0,0.36165146682240895,0.08760501370232265,5.492160474414844,1.9946987735298083
2021-03-23,PETROPOLIS,333,13,2021-03-09,306678,371.85,0.745,41456.25,0.10858294367382074,0.004238973777056065,760.0,53.0,0.0,12193.0,2723.0,0.0,0.24781692850481615,0.017281970014151653,3.975831327972662,0.8879019688402819
2021-03-23,PIRAI,0,0,2021-03-09,29545,52.07,0.708,63885.0,0.0,0.0,21.0,0.0,0.0,1298.0,356.0,0.0,0.07107801658487053,0.0,4.393298358436284,1.2049416144863767
2021-03-23,QUISSAMA,20,0,2021-03-09,25126,28.4,0.704,101931.44,0.07959882193743532,0.0,49.0,22.0,0.0,1413.0,461.0,0.0,0.19501711374671657,0.08755870413117886,5.623656769879806,1.8347528456578843
2021-03-23,RESENDE,20,0,2021-03-09,132312,109.35,0.768,64649.16,0.015115786927867464,0.0,29.0,1.0,0.0,5227.0,1616.0,0.0,0.02191789104540782,0.0007557893463933733,3.950510913598162,1.2213555837716912
2021-03-23,RIO BONITO,16,0,2021-03-09,60573,121.7,0.71,27755.96,0.026414409060142308,0.0,42.0,35.0,0.0,2300.0,762.0,0.0,0.06933782378287356,0.057781519819061294,3.797071302395457,1.2579862314892774
2021-03-23,RIO CLARO,4,0,2021-03-09,18605,20.81,0.683,21763.04,0.021499596882558453,0.0,4.0,8.0,0.0,854.0,291.0,0.0,0.021499596882558453,0.042999193765116905,4.590163934426229,1.5640956732061273
2021-03-23,RIO DE JANEIRO,1570,35,2021-03-09,6747815,5265.82,0.799,54426.08,0.023266790805616337,0.0005186864192334852,6776.0,9148.0,0.0,454259.0,129880.0,2.0,0.10041769076360274,0.13556981037565494,6.731971756783492,1.9248008429395294
2021-03-23,SAO FIDELIS,21,0,2021-03-09,38710,36.39,0.691,17997.75,0.054249547920434,0.0,7.0,3.0,0.0,2090.0,500.0,0.0,0.018083182640144666,0.007749935417204857,5.39912167398605,1.2916559028674761
2021-03-23,SAO GONCALO,90,9,2021-03-09,1091737,4035.9,0.739,17167.6,0.00824374368552133,0.0008243743685521329,622.0,398.0,0.0,30972.0,7611.0,1.0,0.05697342858215853,0.03645566652041655,2.837038590796135,0.6972375214909817
2021-03-23,SAO JOAO DE MERITI,175,6,2021-03-09,472906,13024.56,0.719,19726.47,0.037005239941975784,0.001268751083724884,338.0,34.0,0.0,19082.0,7236.0,0.0,0.0714729777165018,0.007189589474441009,4.035051363273039,1.5301138069722102
2021-03-23,SAO SEBASTIAO DO ALTO,5,0,2021-03-09,9387,22.35,0.646,21801.76,0.05326515393629487,0.0,8.0,0.0,0.0,334.0,136.0,0.0,0.0852242462980718,0.0,3.5581122829444976,1.4488121870672206
2021-03-23,SAPUCAIA,10,0,2021-03-09,18249,32.35,0.675,40457.4,0.054797523151953534,0.0,8.0,12.0,0.0,962.0,254.0,0.0,0.04383801852156283,0.06575702778234424,5.271521727217929,1.3918570880596197
2021-03-23,SAQUAREMA,19,0,2021-03-09,90583,209.96,0.709,35244.56,0.020975238179349327,0.0,324.0,1.0,0.0,4421.0,1002.0,0.0,0.35768300895311483,0.0011039599041762803,4.880606736363335,1.1061678239846329
2021-03-23,TERESOPOLIS,51,4,2021-03-09,184240,212.49,0.73,28503.62,0.027681285280069474,0.0021710811984368217,27.0,16.0,0.0,8790.0,3003.0,0.0,0.014654798089448544,0.008684324793747287,4.770950933564915,1.6299392097264438
2021-03-23,TRAJANO DE MORAES,0,0,2021-03-09,10640,17.44,0.667,18452.36,0.0,0.0,37.0,0.0,0.0,543.0,176.0,0.0,0.34774436090225563,0.0,5.103383458646617,1.6541353383458646
2021-03-23,TRES RIOS,49,0,2021-03-09,82142,237.42,0.725,48575.26,0.05965279637700567,0.0,55.0,1.0,0.0,4343.0,2119.0,0.0,0.06695722042316964,0.0012174040076939933,5.287185605415013,2.5796790923035715
2021-03-23,VALENCA,59,2,2021-03-09,76869,55.06,0.738,33675.61,0.07675395803249685,0.002601829085847351,103.0,6.0,0.0,4478.0,1473.0,0.0,0.13399419792113856,0.007805487257542053,5.825495323212218,1.9162471217265737
2021-03-23,VASSOURAS,134,2,2021-03-09,37083,63.94,0.714,26624.86,0.36135156271067603,0.005393306906129493,,,,,,,,,,
2021-03-23,VOLTA REDONDA,308,16,2021-03-09,273988,1412.75,0.771,50606.58,0.11241368235105187,0.005839671810444253,197.0,68.0,0.0,13611.0,3626.0,0.0,0.07190095916609487,0.024818605194388076,4.9677358132472955,1.3234156240419288
2021-03-24,ANGRA DOS REIS,47,0,2021-03-10,207044,205.45,0.724,44590.88,0.022700488784992562,0.0,771.0,32.0,0.0,6574.0,2203.0,0.0,0.37238461389849503,0.015455651938718342,3.1751704951604487,1.0640250381561407
2021-03-24,APERIBE,0,0,2021-03-10,11901,107.92,0.692,15625.88,0.0,0.0,60.0,2.0,0.0,703.0,225.0,0.0,0.5041593143433325,0.016805310478111082,5.907066633056045,1.890597428787497
2021-03-24,ARARUAMA,28,1,2021-03-10,134293,175.55,0.718,20480.15,0.020849932610039243,0.0007446404503585444,24.0,36.0,0.0,5766.0,983.0,0.0,0.017871370808605066,0.026807056212907597,4.2935968367673665,0.7319815627024491
2021-03-24,AREAL,0,0,2021-03-10,12669,102.99,0.684,25200.29,0.0,0.0,21.0,0.0,0.0,690.0,230.0,0.0,0.16575893914278947,0.0,5.446365143263083,1.8154550477543612
2021-03-24,ARMACAO DOS BUZIOS,0,2,2021-03-10,34477,392.16,0.728,76723.42,0.0,0.005800968761783218,115.0,2.0,0.0,1580.0,559.0,0.0,0.333555703802535,0.005800968761783218,4.582765321808742,1.6213707689184091
2021-03-24,BARRA MANSA,29,0,2021-03-10,184833,324.94,0.729,28067.77,0.015689838935687893,0.0,28.0,0.0,0.0,5460.0,2739.0,0.0,0.015148810006871067,0.0,2.954017951339858,1.4818782360292806
2021-03-24,BELFORD ROXO,80,1,2021-03-10,513118,6031.38,0.684,15598.12,0.015590955686606199,0.00019488694608257748,962.0,582.0,0.0,15812.0,4533.0,0.0,0.18748124213143955,0.1134242026200601,3.0815523914577154,0.8834225265923238
2021-03-24,BOM JESUS DO ITABAPOANA,50,1,2021-03-10,37203,59.13,0.732,20586.07,0.13439776362121333,0.002687955272424267,226.0,6.0,0.0,1677.0,583.0,0.0,0.6074778915678843,0.016127731634545603,4.507700991855495,1.5670779238233477
2021-03-24,CAMBUCI,1,0,2021-03-10,15514,26.4,0.691,21730.91,0.006445790898543251,0.0,33.0,7.0,0.0,745.0,165.0,0.0,0.2127110996519273,0.04512053628980276,4.802114219414722,1.0635554982596365
2021-03-24,CAMPOS DOS GOYTACAZES,177,4,2021-03-10,511168,115.16,0.716,64186.76,0.034626580693627146,0.0007825215975960937,1303.0,55.0,0.0,20208.0,2142.0,0.0,0.2549064104169275,0.010759671966946287,3.953299111055465,0.4190403155127082
2021-03-24,CARMO,0,0,2021-03-10,19030,54.15,0.696,24286.12,0.0,0.0,220.0,1.0,0.0,1671.0,557.0,0.0,1.1560693641618496,0.005254860746190226,8.780872306883868,2.9269574356279557
2021-03-24,CONCEICAO DE MACABU,5,0,2021-03-10,23398,61.08,0.712,15397.59,0.021369347807504914,0.0,26.0,4.0,0.0,1165.0,302.0,0.0,0.11112060859902555,0.017095478246003933,4.9790580391486445,1.2907086075732968
2021-03-24,CORDEIRO,8,0,2021-03-10,22041,175.59,0.729,23270.95,0.036295993829681045,0.0,35.0,60.0,0.0,1231.0,487.0,0.0,0.1587949730048546,0.2722199537226079,5.5850460505421715,2.209518624381834
2021-03-24,DUQUE DE CAXIAS,213,13,2021-03-10,924624,1828.51,0.711,45490.61,0.02303639100866947,0.0014059769160220804,151.0,401.0,0.0,21244.0,8862.0,0.0,0.01633096263994878,0.04336898025575801,2.2975825849210056,0.9584436484452058
2021-03-24,GUAPIMIRIM,17,3,2021-03-10,61388,142.7,0.698,16377.56,0.027692708672704763,0.004886948589300841,,,,,,,,,,
2021-03-24,IGUABA GRANDE,5,0,2021-03-10,28837,439.91,0.761,17622.8,0.01733883552380622,0.0,25.0,0.0,0.0,1867.0,321.0,0.0,0.0866941776190311,0.0,6.474321184589243,1.1131532406283595
2021-03-24,ITABORAI,35,4,2021-03-10,242543,506.55,0.693,18746.84,0.014430430892666454,0.0016491921020190235,155.0,601.0,0.0,10193.0,2667.0,0.0,0.06390619395323716,0.24779111332835826,4.202553773969976,1.099598834021184
2021-03-24,ITAGUAI,5,2,2021-03-10,134819,395.45,0.715,63968.12,0.003708676076814099,0.0014834704307256396,237.0,11.0,0.0,5063.0,1524.0,0.0,0.17579124604098828,0.008159087368991017,3.755405395381957,1.1304044682129373
2021-03-24,ITAOCARA,8,0,2021-03-10,23222,53.09,0.713,23342.04,0.03445009043148738,0.0,2.0,1.0,0.0,1494.0,306.0,0.0,0.008612522607871846,0.004306261303935923,6.433554388080269,1.3177159590043925
2021-03-24,MACAE,70,2,2021-03-10,261501,169.89,0.764,61223.07,0.026768540082064696,0.0007648154309161342,31.0,0.0,0.0,3435.0,41.0,0.0,0.011854639179200079,0.0,1.3135705025984605,0.01567871633378075
2021-03-24,MAGE,5,3,2021-03-10,246433,585.13,0.709,15926.84,0.0020289490449736844,0.0012173694269842106,259.0,15.0,0.0,8465.0,2086.0,0.0,0.10509956052963687,0.006086847134921054,3.435010733140448,0.8464775415630211
2021-03-24,MARICA,50,10,2021-03-10,164504,351.55,0.765,171003.42,0.030394397704615085,0.006078879540923017,260.0,3.0,0.0,4432.0,1135.0,0.0,0.15805086806399846,0.001823663862276905,2.694159412537081,0.6899528278947625
2021-03-24,MIGUEL PEREIRA,20,1,2021-03-10,25581,85.21,0.745,23125.78,0.07818302646495445,0.003909151323247723,31.0,17.0,0.0,1367.0,429.0,0.0,0.1211836910206794,0.06645557249521129,5.343809858879637,1.6770259176732731
2021-03-24,MIRACEMA,9,0,2021-03-10,27154,88.15,0.713,19458.25,0.03314428813434485,0.0,53.0,1.0,0.0,696.0,237.0,0.0,0.19518303012447522,0.003682698681593872,2.563158282389335,0.8727995875377476
2021-03-24,NITEROI,90,4,2021-03-10,515317,3640.8,0.837,78854.6,0.017464977867991935,0.0007762212385774192,2097.0,231.0,0.0,39365.0,10323.0,0.0,0.40693398432421213,0.04482677652784597,7.638987264150028,2.003232961458675
2021-03-24,NOVA FRIBURGO,54,3,2021-03-10,191158,195.07,0.745,27435.52,0.028248883122861713,0.00156938239571454,,,,,,,,,,
2021-03-24,NOVA IGUACU,11,0,2021-03-10,823302,1527.6,0.713,20538.67,0.0013360832355563327,0.0,1578.0,157.0,0.0,26098.0,6715.0,1.0,0.1916672132461721,0.01906955163475857,3.170039669525885,0.8157395463633029
2021-03-24,PARACAMBI,0,0,2021-03-10,52683,262.27,0.72,18799.04,0.0,0.0,,,,,,,,,,
2021-03-24,PARAIBA DO SUL,27,1,2021-03-10,44518,70.77,0.702,22562.99,0.06064962487083876,0.002246282402623658,126.0,55.0,0.0,2571.0,943.0,0.0,0.2830315827305809,0.12354553214430118,5.775192057145424,2.1182443056741094
2021-03-24,PETROPOLIS,321,8,2021-03-10,306678,371.85,0.745,41456.25,0.10467004480269207,0.002608599247419117,532.0,75.0,0.0,12725.0,2798.0,0.0,0.17347184995337128,0.024455617944554225,4.149303177926033,0.9123575867848362
2021-03-24,PIRAI,0,1,2021-03-10,29545,52.07,0.708,63885.0,0.0,0.003384667456422407,61.0,0.0,0.0,1359.0,356.0,0.0,0.20646471484176682,0.0,4.599763073278051,1.2049416144863767
2021-03-24,QUISSAMA,22,0,2021-03-10,25126,28.4,0.704,101931.44,0.08755870413117886,0.0,57.0,4.0,0.0,1470.0,465.0,0.0,0.2268566425216907,0.015919764387487066,5.850513412401496,1.8506726100453712
2021-03-24,RESENDE,20,1,2021-03-10,132312,109.35,0.768,64649.16,0.015115786927867464,0.0007557893463933733,627.0,6.0,0.0,5854.0,1622.0,0.0,0.47387992018864505,0.0045347360783602395,4.424390833786807,1.2258903198500515
2021-03-24,RIO BONITO,16,0,2021-03-10,60573,121.7,0.71,27755.96,0.026414409060142308,0.0,76.0,15.0,0.0,2376.0,777.0,0.0,0.12546844303567595,0.024763508493883413,3.922539745431133,1.2827497399831609
2021-03-24,RIO CLARO,4,0,2021-03-10,18605,20.81,0.683,21763.04,0.021499596882558453,0.0,70.0,2.0,0.0,924.0,293.0,0.0,0.37624294544477294,0.010749798441279226,4.966406879871003,1.5748454716474065
2021-03-24,RIO DE JANEIRO,1562,29,2021-03-10,6747815,5265.82,0.799,54426.08,0.023148233909791538,0.0004297687473648877,22352.0,7975.0,0.0,476611.0,137855.0,2.0,0.3312479669344818,0.11818640552534412,7.063219723717975,2.0429872484648737
2021-03-24,SAO FIDELIS,21,0,2021-03-10,38710,36.39,0.691,17997.75,0.054249547920434,0.0,,,,,,,,,,
2021-03-24,SAO GONCALO,94,6,2021-03-10,1091737,4035.9,0.739,17167.6,0.008610132293766722,0.0005495829123680887,740.0,446.0,0.0,31712.0,8057.0,1.0,0.0677818925253976,0.04085232981936126,2.9048204833215325,0.7380898513103431
2021-03-24,SAO JOAO DE MERITI,102,1,2021-03-10,472906,13024.56,0.719,19726.47,0.021568768423323028,0.00021145851395414734,90.0,698.0,0.0,19172.0,7934.0,0.0,0.01903126625587326,0.14759804273999483,4.054082629528913,1.677711849712205
2021-03-24,SAO SEBASTIAO DO ALTO,4,0,2021-03-10,9387,22.35,0.646,21801.76,0.0426121231490359,0.0,,,,,,,,,,
2021-03-24,SAPUCAIA,10,0,2021-03-10,18249,32.35,0.675,40457.4,0.054797523151953534,0.0,34.0,20.0,0.0,996.0,274.0,0.0,0.186311578716642,0.10959504630390707,5.457833305934572,1.5014521343635268
2021-03-24,SAQUAREMA,20,0,2021-03-10,90583,209.96,0.709,35244.56,0.022079198083525604,0.0,336.0,2.0,0.0,4757.0,1004.0,0.0,0.3709305278032302,0.0022079198083525607,5.251537264166566,1.1083757437929855
2021-03-24,TERESOPOLIS,63,2,2021-03-10,184240,212.49,0.73,28503.62,0.03419452887537994,0.0010855405992184109,20.0,33.0,0.0,8810.0,3036.0,0.0,0.010855405992184108,0.017911419887103777,4.781806339557099,1.6478506296135473
2021-03-24,TRAJANO DE MORAES,0,1,2021-03-10,10640,17.44,0.667,18452.36,0.0,0.009398496240601505,31.0,0.0,0.0,574.0,176.0,0.0,0.29135338345864664,0.0,5.394736842105264,1.6541353383458646
2021-03-24,TRES RIOS,49,2,2021-03-10,82142,237.42,0.725,48575.26,0.05965279637700567,0.0024348080153879866,86.0,90.0,0.0,4429.0,2209.0,0.0,0.10469674466168342,0.10956636069245938,5.391882350076696,2.689245452996031
2021-03-24,VALENCA,65,2,2021-03-10,76869,55.06,0.738,33675.61,0.08455944529003889,0.002601829085847351,252.0,1.0,0.0,4730.0,1474.0,0.0,0.3278304648167662,0.0013009145429236754,6.153325788028984,1.9175480362694972
2021-03-24,VASSOURAS,135,2,2021-03-10,37083,63.94,0.714,26624.86,0.3640482161637408,0.005393306906129493,1.0,0.0,0.0,1596.0,754.0,1.0,0.0026966534530647466,0.0,4.3065555645444,2.0359733570638836
2021-03-24,VOLTA REDONDA,308,10,2021-03-10,273988,1412.75,0.771,50606.58,0.11241368235105187,0.003649794881527658,32.0,178.0,0.0,13643.0,3804.0,0.0,0.011679343620888506,0.06496634889119232,4.979415156868184,1.3883819729331213
2021-03-25,ANGRA DOS REIS,45,0,2021-03-11,207044,205.45,0.724,44590.88,0.021734510538822666,0.0,625.0,8.0,0.0,7199.0,2211.0,0.0,0.3018682019280926,0.0038639129846795854,3.4770386970885414,1.0678889511408203
2021-03-25,APERIBE,0,0,2021-03-11,11901,107.92,0.692,15625.88,0.0,0.0,20.0,10.0,0.0,723.0,235.0,0.0,0.16805310478111082,0.08402655239055541,6.075119737837157,1.9746239811780524
2021-03-25,ARARUAMA,24,0,2021-03-11,134293,175.55,0.718,20480.15,0.017871370808605066,0.0,231.0,24.0,0.0,5997.0,1007.0,0.0,0.17201194403282377,0.017871370808605066,4.46560878080019,0.7498529335110542
2021-03-25,AREAL,0,0,2021-03-11,12669,102.99,0.684,25200.29,0.0,0.0,50.0,0.0,0.0,740.0,230.0,0.0,0.39466414081616547,0.0,5.841029284079249,1.8154550477543612
2021-03-25,ARMACAO DOS BUZIOS,0,0,2021-03-11,34477,392.16,0.728,76723.42,0.0,0.0,76.0,11.0,0.0,1656.0,570.0,0.0,0.22043681294776227,0.031905328189807694,4.803202134756504,1.653276097108217
2021-03-25,BARRA MANSA,26,0,2021-03-11,184833,324.94,0.729,28067.77,0.01406675214923742,0.0,10.0,18.0,0.0,5470.0,2757.0,0.0,0.005410289288168239,0.009738520718702829,2.9594282406280263,1.4916167567479832
2021-03-25,BELFORD ROXO,81,0,2021-03-11,513118,6031.38,0.684,15598.12,0.015785842632688778,0.0,834.0,405.0,0.0,16646.0,4938.0,0.0,0.16253571303286965,0.07892921316344388,3.2440881044905847,0.9623517397557677
2021-03-25,BOM JESUS DO ITABAPOANA,50,2,2021-03-11,37203,59.13,0.732,20586.07,0.13439776362121333,0.005375910544848534,42.0,5.0,0.0,1719.0,588.0,0.0,0.1128941214418192,0.013439776362121335,4.620595113297314,1.580517700185469
2021-03-25,CAMBUCI,3,1,2021-03-11,15514,26.4,0.691,21730.91,0.019337372695629754,0.006445790898543251,19.0,47.0,0.0,764.0,212.0,0.0,0.12247002707232177,0.3029521722315328,4.9245842464870435,1.3665076704911694
2021-03-25,CAMPOS DOS GOYTACAZES,160,2,2021-03-11,511168,115.16,0.716,64186.76,0.03130086390384374,0.00039126079879804685,1051.0,139.0,0.0,21259.0,2281.0,0.0,0.2056075497683736,0.027192625516464255,4.158906660823838,0.44623294102917244
2021-03-25,CARMO,20,0,2021-03-11,19030,54.15,0.696,24286.12,0.10509721492380451,0.0,95.0,0.0,0.0,1766.0,557.0,0.0,0.49921177088807145,0.0,9.280084077771939,2.9269574356279557
2021-03-25,CONCEICAO DE MACABU,6,0,2021-03-11,23398,61.08,0.712,15397.59,0.025643217369005898,0.0,76.0,2.0,0.0,1241.0,304.0,0.0,0.3248140866740747,0.008547739123001967,5.30387212582272,1.2992563466962987
2021-03-25,CORDEIRO,7,0,2021-03-11,22041,175.59,0.729,23270.95,0.03175899460097092,0.0,159.0,0.0,0.0,1390.0,487.0,0.0,0.7213828773649109,0.0,6.306428927907081,2.209518624381834
2021-03-25,DUQUE DE CAXIAS,224,8,2021-03-11,924624,1828.51,0.711,45490.61,0.024226063783765076,0.0008652165637058956,1223.0,27.0,0.0,22467.0,8889.0,0.0,0.1322699821765388,0.0029201059025073975,2.429852567097545,0.9613637543477133
2021-03-25,GUAPIMIRIM,20,0,2021-03-11,61388,142.7,0.698,16377.56,0.0325796572620056,0.0,46.0,4.0,0.0,2508.0,534.0,0.0,0.0749332117026129,0.006515931452401121,4.085489020655503,0.8698768488955497
